"X","id","collection","dc.contributor.author..","dc.date.accessioned","dc.date.accessioned..","dc.date.available","dc.date.available..","dc.date.issued..","dc.description.abstract.en_US.","dc.description.provenance.en.","dc.identifier.citation.en_US.","dc.identifier.uri","dc.identifier.uri..","dc.language.iso.en_US.","dc.publisher.en_US.","dc.title.en_US.","dc.type.en_US.","unigrams","bigrams","trigrams"
122,"c4eb5088-c0c6-417d-9bb4-482604f03f83","1/2392","Chen, Yen-Hua||Chan, Tak-Wai||Looi, Chee-Kit||Shao, Yin-Juan||Lin, Chiu-Pin","2020-01-09T02:15:03Z","2020-01-08T21:06:42Z","2020-01-09T02:15:03Z","2020-01-08T21:06:42Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:03Z (GMT). No. of bitstreams: 1
646-650.pdf: 420600 bytes, checksum: d3c8949523814ade425dc302727fd8f2 (MD5)
  Previous issue date: 2011-06","Chen, Y., Chan, T., Looi, C., Shao, Y., & Lin, C. (2011). Utilizing a collaborative ""Cross Number Puzzle"" game on Group Scribbles to develop students’ computing ability of addition and subtraction. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 646-650). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2516","https://doi.dx.org/10.22318/cscl2011.646","en","International Society of the Learning Sciences","Utilizing a collaborative ""Cross Number Puzzle"" game on Group Scribbles to develop students’ computing ability of addition and subtraction","Short Papers","","",""
123,"594a6461-ffb4-4240-a15c-301928b307be","1/2392","Dayan, Jacob||Kali, Yael","2020-01-09T02:15:04Z","2020-01-08T21:06:42Z","2020-01-09T02:15:04Z","2020-01-08T21:06:42Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:04Z (GMT). No. of bitstreams: 1
651-655.pdf: 200435 bytes, checksum: b55416534cd383f1347f388ae9804cd6 (MD5)
  Previous issue date: 2011-06","Dayan, J. & Kali, Y. (2011). Taking Educational Games to the Afterschool: Teens and Researchers on a Quest in Collaborative Design-Based Research. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 651-655). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2517","https://doi.dx.org/10.22318/cscl2011.651","en","International Society of the Learning Sciences","Taking Educational Games to the Afterschool: Teens and Researchers on a Quest in Collaborative Design-Based Research","Short Papers","","",""
124,"b5aed9ed-d453-4205-af62-3048bf62c435","1/2392","Hui, Diane||Dickinson, Anthony R.","2020-01-09T02:15:04Z","2020-01-08T21:06:43Z","2020-01-09T02:15:04Z","2020-01-08T21:06:43Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:04Z (GMT). No. of bitstreams: 1
656-660.pdf: 194732 bytes, checksum: 7117c2793db8dfc82b22b2405ee29dc7 (MD5)
  Previous issue date: 2011-06","Hui, D. & Dickinson, A. R. (2011). Enhancement Effects of Online Edutainment Game-Play on Students’ Scholastic Achievements in English and Mathematics. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 656-660). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2518","https://doi.dx.org/10.22318/cscl2011.656","en","International Society of the Learning Sciences","Enhancement Effects of Online Edutainment Game-Play on Students’ Scholastic Achievements in English and Mathematics","Short Papers","","",""
125,"2897ebe2-3d62-41a5-b67f-37fea8a22e7e","1/2392","Chen, Mark","2020-01-09T02:15:04Z","2020-01-08T21:06:43Z","2020-01-09T02:15:04Z","2020-01-08T21:06:43Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:04Z (GMT). No. of bitstreams: 1
661-665.pdf: 176556 bytes, checksum: 30a3d7d2de4ea8ba88061153a588a3e7 (MD5)
  Previous issue date: 2011-06","Chen, M. (2011). How a New Actor Was Temporarily Enrolled Into the Network of Game Playing. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 661-665). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2519","https://doi.dx.org/10.22318/cscl2011.661","en","International Society of the Learning Sciences","How a New Actor Was Temporarily Enrolled Into the Network of Game Playing","Short Papers","","",""
126,"4375d71f-fba5-4e82-9d53-b9b73e51f12d","1/2392","Petrick, Carmen||Berland, Matthew||Martin, Taylor","2020-01-09T02:15:05Z","2020-01-08T21:06:44Z","2020-01-09T02:15:05Z","2020-01-08T21:06:44Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:05Z (GMT). No. of bitstreams: 1
666-670.pdf: 302296 bytes, checksum: 6485ab8f16037cb1a2fcd386d0e1fa4c (MD5)
  Previous issue date: 2011-06","Petrick, C., Berland, M., & Martin, T. (2011). Allocentrism and Computational Thinking. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 666-670). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2520","https://doi.dx.org/10.22318/cscl2011.666","en","International Society of the Learning Sciences","Allocentrism and Computational Thinking","Short Papers","","",""
127,"d5cbe06a-ef06-4bd2-a76a-b417a1cf0af6","1/2392","Lomas, Derek||Ching, Dixie||Hoadley, Christopher||Patel, Kishan||Kam, Matt","2020-01-09T02:15:05Z","2020-01-08T21:06:44Z","2020-01-09T02:15:05Z","2020-01-08T21:06:44Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:05Z (GMT). No. of bitstreams: 1
671-675.pdf: 1152223 bytes, checksum: 6b1c3d8dc8f95c5a165a074c537c8350 (MD5)
  Previous issue date: 2011-06","Lomas, D., Ching, D., Hoadley, C., Patel, K., & Kam, M. (2011). When a console game becomes CSCL: Play, participatory learning and 8-bit home computing in India. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 671-675). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2521","https://doi.dx.org/10.22318/cscl2011.671","en","International Society of the Learning Sciences","When a console game becomes CSCL: Play, participatory learning and 8-bit home computing in India","Short Papers","","",""
128,"969e25eb-4e17-4d67-8949-d8d855cb1db5","1/2392","Kaendler, Celia||Plesch, Christine||Deiglmayr, Anne||Mullins, Dejana||Rummel, Nikol||Spada, Hans","2020-01-09T02:15:06Z","2020-01-08T21:06:45Z","2020-01-09T02:15:06Z","2020-01-08T21:06:45Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:06Z (GMT). No. of bitstreams: 1
676-680.pdf: 249311 bytes, checksum: eeb6a59f2c369cd926810bd13be0ec6a (MD5)
  Previous issue date: 2011-06","Kaendler, C., Plesch, C., Deiglmayr, A., Mullins, D., Rummel, N., & Spada, H. (2011). Emerging Tensions in the Future of Technology-Enhanced Learning: First Results of an International Delphi Study. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 676-680). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2522","https://doi.dx.org/10.22318/cscl2011.676","en","International Society of the Learning Sciences","Emerging Tensions in the Future of Technology-Enhanced Learning: First Results of an International Delphi Study","Short Papers","","",""
129,"68776190-b2ee-4f74-92a6-a422bf507532","1/2392","Milrad, Marcelo||Kohen-Vacs, Dan||Vogel, Bahtijar||Ronen, Miky||Kurti, Arianit","2020-01-09T02:15:06Z","2020-01-08T21:06:45Z","2020-01-09T02:15:06Z","2020-01-08T21:06:45Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:06Z (GMT). No. of bitstreams: 1
681-685.pdf: 256114 bytes, checksum: fc294454c44cd2f896d88eed434b9e32 (MD5)
  Previous issue date: 2011-06","Milrad, M., Kohen-Vacs, D., Vogel, B., Ronen, M., & Kurti, A. (2011). An Integrated Approach for the Enactment of Collaborative Pedagogical Scripts Using Mobile Technologies. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 681-685). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2523","https://doi.dx.org/10.22318/cscl2011.681","en","International Society of the Learning Sciences","An Integrated Approach for the Enactment of Collaborative Pedagogical Scripts Using Mobile Technologies","Short Papers","","",""
130,"6ec32106-3824-47e7-adbb-dd5fa00e8ef6","1/2392","Kyza, Eleni A.||Michael, Georgia||Constantinou, Costas P.","2020-01-09T02:15:06Z","2020-01-08T21:06:46Z","2020-01-09T02:15:06Z","2020-01-08T21:06:46Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:06Z (GMT). No. of bitstreams: 1
686-690.pdf: 365664 bytes, checksum: bd8893cf7f478fcc153093d9213f9155 (MD5)
  Previous issue date: 2011-06","Kyza, E. A., Michael, G., & Constantinou, C. P. (2011). The design and investigation of a web-based synchronous and asynchronous peer feedback mechanism. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 686-690). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2524","https://doi.dx.org/10.22318/cscl2011.686","en","International Society of the Learning Sciences","The design and investigation of a web-based synchronous and asynchronous peer feedback mechanism","Short Papers","","",""
131,"c7785331-e5ef-4ac2-a6d5-c352eeb52bae","1/2392","Perez-Rodriguez, Roberto||Caeiro-Rodriguez, Manuel","2020-01-09T02:15:07Z","2020-01-08T21:06:46Z","2020-01-09T02:15:07Z","2020-01-08T21:06:46Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:07Z (GMT). No. of bitstreams: 1
691-695.pdf: 265721 bytes, checksum: 31723a1740448a0793e5ff5f8a80dccd (MD5)
  Previous issue date: 2011-06","Perez-Rodriguez, R. & Caeiro-Rodriguez, M. (2011). An Execution Semantics to Support Flexibility in Collaborative Learning Scripts. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 691-695). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2525","https://doi.dx.org/10.22318/cscl2011.691","en","International Society of the Learning Sciences","An Execution Semantics to Support Flexibility in Collaborative Learning Scripts","Short Papers","","",""
132,"cdf69654-96e8-4663-8945-17a2bb0238fc","1/2392","Li, Cen||Dong, Zhijiang||Untch, Roland||Reale, Nathan||Chasteen, Michael","2020-01-09T02:15:07Z","2020-01-08T21:06:47Z","2020-01-09T02:15:07Z","2020-01-08T21:06:47Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:07Z (GMT). No. of bitstreams: 1
696-700.pdf: 289370 bytes, checksum: c018487a7e3e3f8f1b987686cec86e48 (MD5)
  Previous issue date: 2011-06","Li, C., Dong, Z., Untch, R., Reale, N., & Chasteen, M. (2011). PeerSpace: An Online Peer Collaborative Learning Environment for First Year Computer Science Students. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 696-700). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2526","https://doi.dx.org/10.22318/cscl2011.696","en","International Society of the Learning Sciences","PeerSpace: An Online Peer Collaborative Learning Environment for First Year Computer Science Students","Short Papers","","",""
133,"b75b671c-d1e4-4afd-98e4-ba288c5a7c9a","1/2392","Fields, Deborah||Kafai, Yasmin","2020-01-09T02:15:07Z","2020-01-08T21:06:47Z","2020-01-09T02:15:07Z","2020-01-08T21:06:47Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:07Z (GMT). No. of bitstreams: 1
701-705.pdf: 166824 bytes, checksum: b4074f59a57e1e606a792adbfb97554c (MD5)
  Previous issue date: 2011-06","Fields, D. & Kafai, Y. (2011). The Role of Different Narratives in Recognizing Peer Expertise in Collaborative Programming Projects. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 701-705). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2527","https://doi.dx.org/10.22318/cscl2011.701","en","International Society of the Learning Sciences","The Role of Different Narratives in Recognizing Peer Expertise in Collaborative Programming Projects","Short Papers","","",""
134,"ccf120f3-9778-4026-bd4d-b3079b281b21","1/2392","Kennedy-Clark, Shannon||Thompson, Kate||Richards, Debbie","2020-01-09T02:15:08Z","2020-01-08T21:06:47Z","2020-01-09T02:15:08Z","2020-01-08T21:06:47Z","2011-06","","Made available in DSpace on 2020-01-09T02:15:08Z (GMT). No. of bitstreams: 1
706-710.pdf: 188031 bytes, checksum: ddc3d99ba1de4ac34b6677976802a14c (MD5)
  Previous issue date: 2011-06","Kennedy-Clark, S., Thompson, K., & Richards, D. (2011). Collaborative Problem Solving Processes in a Scenario-Based Multi-User Environment. In Spada, H., Stahl, G., Miyake, N., & Law, N. (Eds.), Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL2011 Conference Proceedings. Volume II — Short Papers & Posters (pp. 706-710). Hong Kong, China: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2528","https://doi.dx.org/10.22318/cscl2011.706","en","International Society of the Learning Sciences","Collaborative Problem Solving Processes in a Scenario-Based Multi-User Environment","Short Papers","","",""
